LT_UNQ_NO,INDUSTRY_CD,STDG_EMD_CD,SLS_GRD_2301,SLS_GRD_2302
1159010200103220017,A03,11590102,1.0,1.0
1165010800116000004,A06,11650108,2.0,2.0
1168010700105580010,A03,11680107,3.0,3.0
1156013200102570012,A01,11560132,3.0,3.0
1171010400100070012,A11,11710104,3.0,3.0
1147010200104060296,A01,11470102,2.0,2.0
1153010700104030091,A02,11530107,3.0,3.0
1114016200103690035,A03,11140162,2.0,2.0
1159010200103690006,A03,11590102,3.0,3.0
1141010400100210001,A01,11410104,3.0,3.0
1165010100110020005,A03,11650101,2.0,2.0
1132010500100410001,A02,11320105,2.0,2.0
1138010400104030017,A03,11380104,4.0,4.0
1153010200107910007,A02,11530102,4.0,4.0
1111014800100600000,A03,11110148,4.0,4.0
1168010100107510013,A07,11680101,2.0,2.0
1121510500105530360,A01,11215105,4.0,4.0
1153010800100340027,A01,11530108,2.0,2.0
1114013400101920019,A01,11140134,3.0,3.0
1165010100104510001,A13,11650101,1.0,1.0
1171010100102480000,A03,11710101,1.0,1.0
1123010600104590004,A01,11230106,1.0,1.0
1126010100105070026,A03,11260101,3.0,3.0
1144011500100860037,A04,11440115,3.0,3.0
1144010200101680000,A01,11440102,3.0,3.0
1174010300101490000,A01,11740103,2.0,2.0
1111012900100880000,A01,11110129,1.0,1.0
1120011100104470000,A01,11200111,3.0,3.0
1153010600100520041,A11,11530106,3.0,3.0
1168010100108300046,A13,11680101,3.0,3.0
1120011400106580001,A03,11200114,3.0,3.0
1114015900101580006,A01,11140159,1.0,1.0
1123010300101530000,A01,11230103,3.0,3.0
1117010700100430198,A08,11170107,1.0,1.0
1150010300109270001,A03,11500103,3.0,3.0
1165010600100250030,A01,11650106,3.0,3.0
1168010100108170028,A01,11680101,1.0,1.0
1174010500103940007,A01,11740105,3.0,3.0
1117012700100020006,A04,11170127,2.0,2.0
1138010800100480023,A01,11380108,2.0,2.0
1153010200111230003,A06,11530102,1.0,1.0
1159010100101230014,A01,11590101,4.0,4.0
1129011500103990000,A01,11290115,2.0,2.0
1130510100100540193,A03,11305101,2.0,2.0
1154510300108840001,A12,11545103,3.0,3.0
1126010100101060001,A01,11260101,4.0,4.0
1171010400100490005,A03,11710104,2.0,2.0
1168010700106260071,A13,11680107,2.0,2.0
1130510300100470046,A03,11305103,2.0,2.0
1165010700100760010,A01,11650107,3.0,3.0
1114012700100010018,A01,11140127,1.0,1.0
1141011900103000011,A06,11410119,4.0,4.0
1138010200101620039,A11,11380102,4.0,4.0
1147010200109170009,A13,11470102,1.0,1.0
1168010100108120000,A14,11680101,2.0,2.0
1144012400102230016,A03,11440124,3.0,3.0
1111011800100720000,A04,11110118,2.0,2.0
1129013800102180041,A01,11290138,3.0,3.0
1168010800102240009,A08,11680108,4.0,4.0
1138010500100260050,A02,11380105,4.0,4.0
1111016200100640006,A01,11110162,4.0,4.0
1144012200103830014,A13,11440122,2.0,2.0
1168010100107040018,A01,11680101,2.0,2.0
1165010100109130019,A08,11650101,2.0,2.0
1156012100100690004,A03,11560121,2.0,2.0
1159010800103930065,A09,11590108,1.0,1.0
1156011900100590001,A01,11560119,2.0,2.0
1111013300101580003,A03,11110133,2.0,2.0
1156010400100250000,A12,11560104,4.0,4.0
1144012100101640001,A03,11440121,3.0,3.0
1156011300102280006,A01,11560113,3.0,3.0
1174010800104420016,A01,11740108,2.0,2.0
1168010800100330000,A01,11680108,4.0,4.0
1168010300101860004,A08,11680103,2.0,2.0
1111011100100920000,A03,11110111,2.0,2.0
1123010400101960015,A03,11230104,5.0,5.0
1138010500103680055,A01,11380105,3.0,3.0
1111014200101440006,A03,11110142,2.0,2.0
1165010100104500016,A01,11650101,2.0,2.0
1144011100104480008,A14,11440111,3.0,3.0
1120011400106560410,A01,11200114,1.0,1.0
1144012300104750035,A03,11440123,3.0,3.0
1114015400102060055,A01,11140154,3.0,3.0
1159010100102630005,A01,11590101,2.0,2.0
1147010200104060101,A03,11470102,2.0,2.0
1130510200102290008,A13,11305102,4.0,4.0
1144012200104380004,A03,11440122,4.0,4.0
1123010600102850001,A04,11230106,2.0,2.0
1156011400100360002,A03,11560114,3.0,3.0
1121510500102190005,A02,11215105,4.0,4.0
1150010900104870008,A02,11500109,3.0,3.0
1144010800100120041,A03,11440108,3.0,3.0
1114010500101010044,A01,11140105,3.0,3.0
1168010300101580002,A14,11680103,4.0,4.0
1153010200101110012,A01,11530102,2.0,2.0
1121510500106570005,A01,11215105,2.0,2.0
1141011800102040001,A03,11410118,3.0,3.0
1144010100106180007,A02,11440101,3.0,3.0
1162010100116710006,A06,11620101,2.0,2.0
1144012100101480008,A13,11440121,2.0,2.0
1130510400100710035,A03,11305104,3.0,3.0
1111010600100380000,A01,11110106,1.0,1.0
1153010200101970007,A03,11530102,2.0,2.0
1147010100109470001,A01,11470101,3.0,3.0
1117013600102310042,A08,11170136,2.0,2.0
1121510700100090048,A02,11215107,2.0,2.0
1165010200100840002,A07,11650102,2.0,2.0
1168010700105110005,A03,11680107,2.0,2.0
1174010800105520004,A01,11740108,3.0,3.0
1114011700100030004,A01,11140117,3.0,3.0
1168010600108950001,A01,11680106,2.0,2.0
1138010400104010004,A01,11380104,2.0,2.0
1150010700104240000,A13,11500107,1.0,1.0
1120010400101510001,A03,11200104,3.0,3.0
1168010800100200009,A01,11680108,2.0,2.0
1121510300100260016,A03,11215103,4.0,4.0
1147010200106020011,A03,11470102,3.0,3.0
1154510300108700008,A03,11545103,4.0,4.0
1165010800113570072,A01,11650108,3.0,3.0
1117011500100010027,A04,11170115,3.0,3.0
1168010800100650000,A01,11680108,2.0,2.0
1171011100102220004,A03,11710111,3.0,3.0
1147010100103180006,A08,11470101,3.0,3.0
1117011200101210049,A01,11170112,2.0,2.0
1147010300109620004,A03,11470103,3.0,3.0
1168010300112560005,A03,11680103,2.0,2.0
1171010200100070026,A01,11710102,2.0,2.0
1168011400106810002,A01,11680114,3.0,3.0
1154510200111550000,A04,11545102,3.0,3.0
1147010100108810019,A03,11470101,2.0,2.0
1150010800113460006,A01,11500108,2.0,2.0
1111010800101470009,A03,11110108,3.0,3.0
1168010600109120021,A14,11680106,3.0,3.0
1168010700105250013,A14,11680107,1.0,1.0
1171011300100310009,A01,11710113,3.0,3.0
1120011400100080016,A03,11200114,1.0,1.0
1156013200101630016,A05,11560132,3.0,3.0
1114016200102470011,A01,11140162,1.0,1.0
1147010200104080042,A14,11470102,3.0,3.0
1121510300105930015,A03,11215103,3.0,3.0
1135010500101010177,A01,11350105,4.0,4.0
1150010500107980004,A08,11500105,4.0,4.0
1123010400102950005,A02,11230104,1.0,1.0
1156010400100130011,A01,11560104,3.0,3.0
1150010600106660004,A13,11500106,2.0,2.0
1121510100100310009,A01,11215101,1.0,1.0
1153010300101340118,A06,11530103,3.0,3.0
1138010800100590048,A01,11380108,3.0,3.0
1159010700110450004,A01,11590107,3.0,3.0
1171010400101110026,A08,11710104,3.0,3.0
1165010200103330000,A01,11650102,3.0,3.0
1114016200103680001,A13,11140162,2.0,2.0
1144010400102030008,A03,11440104,3.0,3.0
1165010800113630025,A14,11650108,2.0,2.0
1132010700108070000,A06,11320107,3.0,3.0
1162010100104640024,A01,11620101,3.0,3.0
1132010500101030045,A13,11320105,4.0,4.0
1159010100100440016,A03,11590101,3.0,3.0
1111012800100840006,A01,11110128,3.0,3.0
1121510500104640015,A01,11215105,4.0,4.0
1165010800113590014,A03,11650108,2.0,2.0
1150010300103420030,A01,11500103,4.0,4.0
1114014500101770002,A02,11140145,2.0,2.0
1126010100100870065,A03,11260101,4.0,4.0
1168010300101860006,A06,11680103,3.0,3.0
1174010900104570050,A01,11740109,3.0,3.0
1168010700106200000,A10,11680107,2.0,2.0
1123010800100250000,A01,11230108,3.0,3.0
1111017900101990000,A03,11110179,2.0,2.0
1111014800101270002,A03,11110148,2.0,2.0
1165010800115640012,A01,11650108,1.0,1.0
1129011600100560000,A01,11290116,2.0,2.0
1168010800100610000,A03,11680108,1.0,1.0
1117013000101300005,A03,11170130,2.0,2.0
1168010500101430008,A01,11680105,1.0,1.0
1168010500100440015,A01,11680105,1.0,1.0
1168010300112380009,A01,11680103,2.0,2.0
1129012700100070000,A03,11290127,2.0,2.0
1144012200104100011,A01,11440122,3.0,3.0
1156011800102150002,A01,11560118,2.0,2.0
1165010100107610002,A03,11650101,2.0,2.0
1135010300103860006,A03,11350103,2.0,2.0
1114011800105410000,A14,11140118,1.0,1.0
1141011600100570009,A13,11410116,3.0,3.0
1120011500103140013,A06,11200115,1.0,1.0
1147010200107810002,A03,11470102,3.0,3.0
1130510300104720206,A01,11305103,3.0,3.0
1168011800104670019,A01,11680118,1.0,1.0
1162010200105420026,A03,11620102,4.0,4.0
1168010400100830024,A14,11680104,1.0,1.0
1168010100108270069,A05,11680101,2.0,2.0
1168010100106630031,A01,11680101,4.0,4.0
1121510100102300034,A13,11215101,5.0,5.0
1150010200106740003,A11,11500102,2.0,2.0
1135010300103880005,A01,11350103,4.0,4.0
1129013900103320036,A03,11290139,4.0,4.0
1147010200104060028,A13,11470102,3.0,3.0
1111013800100750008,A03,11110138,2.0,2.0
1123010600103060002,A01,11230106,1.0,1.0
1121510300100480008,A11,11215103,3.0,3.0
1154510200109890016,A03,11545102,2.0,2.0
1153010200100410016,A01,11530102,2.0,2.0
1150010300111120020,A01,11500103,2.0,2.0
1123010500104670017,A01,11230105,3.0,3.0
1114011000100990000,A08,11140110,1.0,1.0
1114013200101490001,A01,11140132,3.0,3.0
1154510300109850008,A01,11545103,4.0,4.0
1168010800101270014,A03,11680108,2.0,2.0
1154510300108800042,A01,11545103,2.0,2.0
1168010100108300007,A03,11680101,2.0,2.0
1141011700100790010,A04,11410117,1.0,1.0
1162010100107290032,A09,11620101,3.0,3.0
1150010500107990003,A01,11500105,3.0,3.0
1162010200116550017,A02,11620102,3.0,3.0
1135010600103660006,A08,11350106,2.0,2.0
1130510100104600082,A07,11305101,3.0,3.0
1132010600107130036,A01,11320106,4.0,4.0
1129010500100030000,A03,11290105,2.0,2.0
1165010800117060009,A06,11650108,2.0,2.0
1159010700110290038,A13,11590107,2.0,2.0
1120010700102860043,A13,11200107,4.0,4.0
1132010800105670001,A06,11320108,3.0,3.0
1121510700100340070,A03,11215107,2.0,2.0
1147010200101310011,A03,11470102,4.0,4.0
1165010800115770002,A06,11650108,3.0,3.0
1129013800102300206,A03,11290138,4.0,4.0
1159010200101550007,A01,11590102,4.0,4.0
1150010300109110015,A01,11500103,4.0,4.0
1165010900103780000,A03,11650109,4.0,4.0
1129013600100270024,A03,11290136,3.0,3.0
1117012800100400999,A03,11170128,1.0,1.0
1132010700105620010,A01,11320107,4.0,4.0
1150010300107770011,A08,11500103,3.0,3.0
1126010200102640015,A01,11260102,4.0,4.0
1130510300101750002,A01,11305103,2.0,2.0
1144012000104110003,A03,11440120,3.0,3.0
1130510400101670005,A02,11305104,2.0,2.0
1117012500102550001,A02,11170125,2.0,2.0
1168010700106530018,A13,11680107,3.0,3.0
1121510300102460072,A01,11215103,3.0,3.0
1156011600100100018,A03,11560116,2.0,2.0
1138010400104300004,A06,11380104,1.0,1.0
1130510100100350026,A06,11305101,2.0,2.0
1168011800104670012,A03,11680118,2.0,2.0
1129011700100670000,A03,11290117,3.0,3.0
1171010700100490004,A12,11710107,3.0,3.0
1120010400101850027,A03,11200104,4.0,4.0
1174010700104990011,A03,11740107,2.0,2.0
1144012000103640019,A08,11440120,1.0,1.0
1150010300110590038,A03,11500103,3.0,3.0
1154510200109670012,A01,11545102,4.0,4.0
1171010700100740003,A01,11710107,2.0,2.0
1132010700105690003,A02,11320107,3.0,3.0
1144011300100550000,A01,11440113,4.0,4.0
1138010200100310030,A03,11380102,4.0,4.0
1138010400104810011,A11,11380104,4.0,4.0
1156011000100300003,A03,11560110,3.0,3.0
1120010400103110032,A03,11200104,3.0,3.0
1135010600101420026,A03,11350106,3.0,3.0
1129013300100160157,A01,11290133,4.0,4.0
1174010800104290022,A03,11740108,3.0,3.0
1120010300101230006,A01,11200103,3.0,3.0
1123010600103050011,A03,11230106,3.0,3.0
1156013300111160001,A03,11560133,3.0,3.0
1135010200109510000,A05,11350102,2.0,2.0
1168010100106180004,A03,11680101,2.0,2.0
1171011200101290022,A01,11710112,2.0,2.0
1168010100108260020,A08,11680101,1.0,1.0
1111016300102470002,A01,11110163,1.0,1.0
1114011400100520004,A03,11140114,1.0,1.0
1168010700105870014,A13,11680107,1.0,1.0
1121510300102570104,A03,11215103,4.0,4.0
1168010100108180013,A01,11680101,2.0,2.0
1138010700105780098,A08,11380107,2.0,2.0
1165010200102900008,A03,11650102,4.0,4.0
1126010100106490003,A01,11260101,2.0,2.0
1123010800100420049,A03,11230108,2.0,2.0
1111016300103320018,A06,11110163,4.0,4.0
1154510300109780002,A08,11545103,3.0,3.0
1153010600100760022,A08,11530106,4.0,4.0
1126010100105730017,A07,11260101,4.0,4.0
1153010200100840000,A03,11530102,4.0,4.0
1150010600106980009,A11,11500106,3.0,3.0
1147010300105500018,A03,11470103,3.0,3.0
1174010100100470003,A05,11740101,2.0,2.0
1120010700102640000,A03,11200107,1.0,1.0
1132010700105570099,A03,11320107,2.0,2.0
1153010200106850215,A06,11530102,3.0,3.0
1121510900105040000,A03,11215109,4.0,4.0
1153010600101860005,A04,11530106,2.0,2.0
1129011400103330002,A01,11290114,4.0,4.0
1153010200100330003,A03,11530102,2.0,2.0
1174010700104140018,A03,11740107,3.0,3.0
1117011300100670003,A01,11170113,3.0,3.0
1156012100100580097,A01,11560121,1.0,1.0
1168010500101430001,A01,11680105,1.0,1.0
1111016800100010098,A14,11110168,2.0,2.0
1126010100105520004,A06,11260101,4.0,4.0
1159010100101000001,A05,11590101,4.0,4.0
1121510700100020046,A03,11215107,2.0,2.0
1168010600109200015,A13,11680106,2.0,2.0
1150010300100980070,A13,11500103,5.0,5.0
1130510200104330016,A03,11305102,3.0,3.0
1156011100100070001,A01,11560111,2.0,2.0
1165010800114280013,A06,11650108,3.0,3.0
1153010600102560010,A01,11530106,3.0,3.0
1165010800114520007,A03,11650108,3.0,3.0
1111017200101880004,A05,11110172,2.0,2.0
1121510300102110003,A01,11215103,3.0,3.0
1168011400106860008,A01,11680114,2.0,2.0
1168010400100190017,A01,11680104,1.0,1.0
1150010500107570003,A04,11500105,1.0,1.0
1141011700102920001,A03,11410117,4.0,4.0
1144012100101630020,A03,11440121,2.0,2.0
1126010300103090076,A01,11260103,4.0,4.0
1130510100100550058,A08,11305101,1.0,1.0
1165010100107540001,A13,11650101,1.0,1.0
1171011100100640000,A05,11710111,3.0,3.0
1156011000100170009,A01,11560110,2.0,2.0
1111015200100100001,A03,11110152,4.0,4.0
1123010700107010000,A01,11230107,3.0,3.0
1135010500111100000,A13,11350105,4.0,4.0
1129013300200160001,A03,11290133,2.0,2.0
1117010200100380020,A14,11170102,4.0,4.0
1132010600106450031,A03,11320106,4.0,4.0
1174010900103250006,A11,11740109,3.0,3.0
1162010200106180007,A01,11620102,4.0,4.0
1129013400108640018,A01,11290134,3.0,3.0
1120011400106680031,A04,11200114,4.0,4.0
1159010200104880000,A06,11590102,3.0,3.0
1154510200109880009,A01,11545102,3.0,3.0
1129010500102860002,A01,11290105,3.0,3.0
1121510300102060012,A01,11215103,3.0,3.0
1154510200102860008,A07,11545102,1.0,1.0
1147010200106110021,A03,11470102,1.0,1.0
1130510200104150007,A06,11305102,2.0,2.0
1159010200103550018,A03,11590102,3.0,3.0
1123010800100600060,A03,11230108,2.0,2.0
1150010300109820005,A01,11500103,3.0,3.0
1111014100100180000,A01,11110141,2.0,2.0
1129013600100610004,A03,11290136,4.0,4.0
1154510300108700008,A01,11545103,3.0,3.0
1153010700103530027,A11,11530107,3.0,3.0
1129013300100160173,A11,11290133,4.0,4.0
1141011600100330018,A01,11410116,2.0,2.0
1174010800100260002,A01,11740108,5.0,5.0
1147010200105130010,A01,11470102,1.0,1.0
1159010500102070019,A01,11590105,5.0,5.0
1117012200100110014,A03,11170122,1.0,1.0
1174010800105010021,A01,11740108,3.0,3.0
1174010900103930043,A06,11740109,4.0,4.0
1153010200111240044,A01,11530102,2.0,2.0
1114013900100100001,A01,11140139,2.0,2.0
1121510500100040020,A03,11215105,3.0,3.0
1154510200109790000,A03,11545102,4.0,4.0
1174010800104130014,A01,11740108,3.0,3.0
1171011400100400006,A01,11710114,3.0,3.0
1123010700106530001,A01,11230107,3.0,3.0
1171010500102970040,A01,11710105,3.0,3.0
1162010100116670007,A01,11620101,2.0,2.0
1168010700105110013,A13,11680107,2.0,2.0
1138011400102190000,A03,11380114,1.0,1.0
1135010600103690007,A03,11350106,2.0,2.0
1114011200100500048,A03,11140112,3.0,3.0
1174010700104130003,A13,11740107,3.0,3.0
1144011500100880005,A03,11440115,3.0,3.0
1135010500101690215,A01,11350105,4.0,4.0
1156013200104800001,A01,11560132,1.0,1.0
1165010800116580004,A01,11650108,2.0,2.0
1111013500100440001,A03,11110135,2.0,2.0
1138010700100810209,A01,11380107,4.0,4.0
1165010800114510034,A08,11650108,3.0,3.0
1141011600100130036,A13,11410116,3.0,3.0
1144012400105670006,A01,11440124,2.0,2.0
1147010100109450002,A03,11470101,2.0,2.0
1144012000103740010,A01,11440120,2.0,2.0
1129011700100270000,A01,11290117,2.0,2.0
1171010800106510014,A13,11710108,4.0,4.0
1141011800104010043,A01,11410118,3.0,3.0
1129013500100210001,A01,11290135,3.0,3.0
1168011200106690000,A07,11680112,3.0,3.0
1156011000100130004,A03,11560110,1.0,1.0
1121510100100940013,A03,11215101,2.0,2.0
1129010500100010001,A05,11290105,2.0,2.0
1153010700101260032,A01,11530107,2.0,2.0
1147010100109000010,A01,11470101,1.0,1.0
1168010600108890013,A01,11680106,1.0,1.0
1144012200103920003,A01,11440122,2.0,2.0
1129011600100850063,A01,11290116,4.0,4.0
1168010500100250004,A03,11680105,3.0,3.0
1168010700106610007,A14,11680107,3.0,3.0
1138010400104550003,A03,11380104,2.0,2.0
1141011400101340000,A06,11410114,1.0,1.0
1138010400104250003,A01,11380104,4.0,4.0
1168010100107050015,A01,11680101,1.0,1.0
1111017400104390001,A06,11110174,3.0,3.0
1171010100101820004,A03,11710101,1.0,1.0
1111013600101540010,A01,11110136,3.0,3.0
1121510100102380003,A02,11215101,3.0,3.0
1162010100116050007,A06,11620101,3.0,3.0
1150010300110650014,A04,11500103,1.0,1.0
1117013000101280003,A01,11170130,2.0,2.0
1168010600109990006,A01,11680106,1.0,1.0
1141010500101630000,A03,11410105,2.0,2.0
1165010300100130009,A01,11650103,1.0,1.0
1123010900102690026,A06,11230109,3.0,3.0
1165010800116920005,A11,11650108,1.0,1.0
1129013900101330074,A01,11290139,3.0,3.0
1141011100101030003,A01,11410111,4.0,4.0
1150010600107500005,A03,11500106,2.0,2.0
1171010100102050003,A02,11710101,2.0,2.0
1111016800100010097,A14,11110168,2.0,2.0
1168010100107380015,A01,11680101,1.0,1.0
1129011700100250000,A01,11290117,2.0,2.0
1132010500104230017,A11,11320105,3.0,3.0
1168010800100740025,A08,11680108,3.0,3.0
1174010700105040025,A01,11740107,1.0,1.0
1126010200100860046,A13,11260102,2.0,2.0
1114012500100640006,A04,11140125,1.0,1.0
1144011500101530004,A01,11440115,2.0,2.0
1165010100108150001,A04,11650101,1.0,1.0
1132010600106450032,A03,11320106,3.0,3.0
1111017400104610002,A03,11110174,2.0,2.0
1144012000103580113,A03,11440120,2.0,2.0
1123010100100930016,A03,11230101,3.0,3.0
1162010100108510015,A01,11620101,3.0,3.0
1121510100101140022,A14,11215101,3.0,3.0
1159010100103250004,A03,11590101,2.0,2.0
1150010300107990022,A02,11500103,3.0,3.0
1129010100101840084,A03,11290101,4.0,4.0
1144012400103660019,A04,11440124,1.0,1.0
1156011000100360001,A01,11560110,1.0,1.0
1150010200106330007,A03,11500102,3.0,3.0
1168010100106440016,A13,11680101,2.0,2.0
1129010500101420000,A03,11290105,3.0,3.0
1111011700100400000,A01,11110117,3.0,3.0
1114017300100620027,A01,11140173,1.0,1.0
1174010900100340021,A01,11740109,3.0,3.0
1156012800101210000,A03,11560128,3.0,3.0
1156013300108240114,A01,11560133,2.0,2.0
1138010200101760017,A06,11380102,4.0,4.0
1165010100107780032,A03,11650101,3.0,3.0
1135010300103950011,A01,11350103,2.0,2.0
1165010700100670001,A03,11650107,3.0,3.0
1159010700110300013,A03,11590107,3.0,3.0
1111014600100790001,A03,11110146,1.0,1.0
1141010300100210023,A11,11410103,2.0,2.0
1130510100103110014,A03,11305101,3.0,3.0
1171010700101330000,A03,11710107,4.0,4.0
1117010700100350141,A13,11170107,1.0,1.0
1162010100108630001,A03,11620101,1.0,1.0
1156010300101970000,A01,11560103,4.0,4.0
1111013700102890005,A01,11110137,3.0,3.0
1138010900100170001,A07,11380109,2.0,2.0
1120010500107720008,A01,11200105,3.0,3.0
1144012000104070025,A01,11440120,2.0,2.0
1126010600104510013,A01,11260106,2.0,2.0
1138011000101860013,A06,11380110,2.0,2.0
1121510500100050004,A03,11215105,3.0,3.0
1130510300103810002,A02,11305103,2.0,2.0
1114010200101260000,A01,11140102,1.0,1.0
1121510100100180013,A01,11215101,1.0,1.0
1144012300104970000,A01,11440123,3.0,3.0
1147010300102250025,A01,11470103,4.0,4.0
1129010100101840002,A11,11290101,2.0,2.0
1129013900103370024,A08,11290139,3.0,3.0
1123010900101240008,A03,11230109,5.0,5.0
1138011400103220006,A01,11380114,1.0,1.0
1171010100102510004,A01,11710101,3.0,3.0
1130510300102700120,A01,11305103,4.0,4.0
1165010800115100015,A03,11650108,4.0,4.0
1168010400100460009,A02,11680104,1.0,1.0
1162010200115670001,A07,11620102,3.0,3.0
1165010100109090002,A14,11650101,3.0,3.0
1171010800101500026,A03,11710108,4.0,4.0
1126010100105720015,A13,11260101,3.0,3.0
1111017400101760000,A03,11110174,3.0,3.0
1123010500200020009,A03,11230105,2.0,2.0
1126010200101360083,A03,11260102,2.0,2.0
1162010200102460049,A13,11620102,4.0,4.0
1154510300109540000,A08,11545103,3.0,3.0
1168010100107350003,A01,11680101,1.0,1.0
1114016200101410011,A01,11140162,2.0,2.0
1168010800100960002,A01,11680108,2.0,2.0
1135010400102730000,A04,11350104,3.0,3.0
1129013600100901318,A03,11290136,3.0,3.0
1123010600102860011,A03,11230106,3.0,3.0
1114012600100070001,A13,11140126,1.0,1.0
1114016200101330039,A06,11140162,1.0,1.0
1168011800104180009,A01,11680118,4.0,4.0
1168010600109520002,A08,11680106,4.0,4.0
1111017000100320007,A03,11110170,5.0,5.0
